Model Type	Question Id	Batch Size	Variation Id	Training Data Source	Category	Tested With	Category	Precision	Recall	F1	Accuracy
xgb	6	100	D	gpt4	experts-testing	0	0.930635838150289	0.930635838150289	0.930635838150289	N/A
xgb	6	100	D	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	100	D	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	100	D	gpt4	experts-testing	3	0.3333333333333333	0.4666666666666667	0.3888888888888889	N/A
xgb	6	100	D	gpt4	experts-testing	weighted	0.8426395939086294	0.8527918781725888	0.8468697123519459	0.8527918781725888
bert	6	100	E	gpt4	experts-testing	0	0.75	0.017341040462427744	0.033898305084745756	N/A
bert	6	100	E	gpt4	experts-testing	1	0.017094017094017096	1.0	0.033613445378151266	N/A
bert	6	100	E	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	100	E	gpt4	experts-testing	3	1.0	0.14285714285714285	0.25	N/A
bert	6	100	E	gpt4	experts-testing	weighted	0.7654019697166906	0.04060913705583756	0.05675956177876811	0.04060913705583756
xgb	6	100	E	gpt4	experts-testing	0	0.9404761904761905	0.9132947976878613	0.9266862170087976	N/A
xgb	6	100	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	100	E	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	100	E	gpt4	experts-testing	3	0.7142857142857143	0.47619047619047616	0.5714285714285714	N/A
xgb	6	100	E	gpt4	experts-testing	weighted	0.9020425429054871	0.8527918781725888	0.8747041398097563	0.8527918781725888
bert	6	100	F	gpt4	experts-testing	0	1.0	0.005952380952380952	0.011834319526627219	N/A
bert	6	100	F	gpt4	experts-testing	1	0.05357142857142857	0.5	0.09677419354838708	N/A
bert	6	100	F	gpt4	experts-testing	2	0.012987012987012988	0.3333333333333333	0.025	N/A
bert	6	100	F	gpt4	experts-testing	3	0.42857142857142855	0.21428571428571427	0.2857142857142857	N/A
bert	6	100	F	gpt4	experts-testing	weighted	0.886709736963544	0.05583756345177665	0.03667236549773613	0.05583756345177665
xgb	6	100	F	gpt4	experts-testing	0	0.96	0.8571428571428571	0.9056603773584904	N/A
xgb	6	100	F	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	100	F	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	100	F	gpt4	experts-testing	3	0.45161290322580644	1.0	0.6222222222222222	N/A
xgb	6	100	F	gpt4	experts-testing	weighted	0.8507745210414278	0.8020304568527918	0.8165586523215101	0.8020304568527918
bert	6	200	A	gpt4	experts-testing	0	0.9230769230769231	0.08	0.14723926380368096	N/A
bert	6	200	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	A	gpt4	experts-testing	2	0.023255813953488372	0.0625	0.03389830508474576	N/A
bert	6	200	A	gpt4	experts-testing	3	0.2828282828282828	0.9032258064516129	0.43076923076923074	N/A
bert	6	200	A	gpt4	experts-testing	weighted	0.7492452195556907	0.20812182741116753	0.1826502974911382	0.20812182741116753
xgb	6	200	A	gpt4	experts-testing	0	0.868421052631579	0.88	0.8741721854304636	N/A
xgb	6	200	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	200	A	gpt4	experts-testing	2	0.10344827586206896	0.1875	0.13333333333333333	N/A
xgb	6	200	A	gpt4	experts-testing	3	0.8666666666666667	0.41935483870967744	0.5652173913043478	N/A
xgb	6	200	A	gpt4	experts-testing	weighted	0.8060152130720641	0.751269035532995	0.7653852806006987	0.751269035532995
bert	6	200	B	gpt4	experts-testing	0	0.85	0.1118421052631579	0.19767441860465118	N/A
bert	6	200	B	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	B	gpt4	experts-testing	2	0.05	0.06896551724137931	0.057971014492753624	N/A
bert	6	200	B	gpt4	experts-testing	3	0.14	0.9333333333333333	0.24347826086956526	N/A
bert	6	200	B	gpt4	experts-testing	weighted	0.6738578680203045	0.16751269035532995	0.1795931216306615	0.16751269035532995
xgb	6	200	B	gpt4	experts-testing	0	0.8554913294797688	0.9736842105263158	0.9107692307692309	N/A
xgb	6	200	B	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	200	B	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	200	B	gpt4	experts-testing	3	0.4166666666666667	0.6666666666666666	0.5128205128205129	N/A
xgb	6	200	B	gpt4	experts-testing	weighted	0.6918004166544409	0.8020304568527918	0.741772745021476	0.8020304568527918
bert	6	200	C	gpt4	experts-testing	0	0.9523809523809523	0.11560693641618497	0.20618556701030927	N/A
bert	6	200	C	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	C	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	200	C	gpt4	experts-testing	3	0.21505376344086022	0.8333333333333334	0.3418803418803419	N/A
bert	6	200	C	gpt4	experts-testing	weighted	0.8625542897689614	0.20304568527918782	0.22271691014168382	0.20304568527918782
xgb	6	200	C	gpt4	experts-testing	0	0.9662921348314607	0.9942196531791907	0.9800569800569802	N/A
xgb	6	200	C	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	200	C	gpt4	experts-testing	2	1.0	0.6666666666666666	0.8	N/A
xgb	6	200	C	gpt4	experts-testing	weighted	0.9703986767809275	0.9543147208121827	0.9581211043139978	0.9543147208121827
bert	6	200	D	gpt4	experts-testing	0	0.9545454545454546	0.11797752808988764	0.21000000000000002	N/A
bert	6	200	D	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	D	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	200	D	gpt4	experts-testing	3	0.13829787234042554	0.8125	0.23636363636363636	N/A
bert	6	200	D	gpt4	experts-testing	weighted	0.8737150094748107	0.17258883248730963	0.20894323950161514	0.17258883248730963
xgb	6	200	D	gpt4	experts-testing	0	1.0	0.9213483146067416	0.9590643274853802	N/A
xgb	6	200	D	gpt4	experts-testing	1	0.125	0.3333333333333333	0.18181818181818182	N/A
xgb	6	200	D	gpt4	experts-testing	2	0.56	0.875	0.6829268292682927	N/A
xgb	6	200	D	gpt4	experts-testing	weighted	0.9509390862944163	0.9086294416243654	0.9248006807418523	0.9086294416243654
bert	6	200	E	gpt4	experts-testing	0	1.0	0.042682926829268296	0.08187134502923978	N/A
bert	6	200	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	E	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	200	E	gpt4	experts-testing	3	0.20930232558139536	0.72	0.32432432432432434	N/A
bert	6	200	E	gpt4	experts-testing	weighted	0.8590485184747964	0.12690355329949238	0.1093147649385961	0.12690355329949238
xgb	6	200	E	gpt4	experts-testing	0	0.9530201342281879	0.8658536585365854	0.9073482428115015	N/A
xgb	6	200	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	200	E	gpt4	experts-testing	2	0.15625	0.625	0.25	N/A
xgb	6	200	E	gpt4	experts-testing	3	0.8571428571428571	0.24	0.375	N/A
xgb	6	200	E	gpt4	experts-testing	weighted	0.9084968195025087	0.7766497461928934	0.8130970143202348	0.7766497461928934
bert	6	200	F	gpt4	experts-testing	0	0.9166666666666666	0.0738255033557047	0.13664596273291924	N/A
bert	6	200	F	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	200	F	gpt4	experts-testing	2	0.11538461538461539	0.1875	0.14285714285714285	N/A
bert	6	200	F	gpt4	experts-testing	3	0.07865168539325842	1.0	0.14583333333333334	N/A
bert	6	200	F	gpt4	experts-testing	weighted	0.7148538214385473	0.1218274111675127	0.1317386312282582	0.1218274111675127
xgb	6	200	F	gpt4	experts-testing	0	0.8277777777777777	1.0	0.9057750759878419	N/A
xgb	6	200	F	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	200	F	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	200	F	gpt4	experts-testing	3	0.4375	1.0	0.6086956521739131	N/A
xgb	6	200	F	gpt4	experts-testing	weighted	0.641631415679639	0.7918781725888325	0.7067073902914003	0.7918781725888325
bert	6	400	A	gpt4	experts-testing	0	0.9885057471264368	0.4777777777777778	0.6441947565543071	N/A
bert	6	400	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	A	gpt4	experts-testing	2	0.16666666666666666	0.9375	0.2830188679245283	N/A
bert	6	400	A	gpt4	experts-testing	weighted	0.9167395997432756	0.5126903553299492	0.6115906500841002	0.5126903553299492
xgb	6	400	A	gpt4	experts-testing	0	0.9881656804733728	0.9277777777777778	0.9570200573065902	N/A
xgb	6	400	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	400	A	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	400	A	gpt4	experts-testing	3	1.0	0.625	0.7692307692307693	N/A
xgb	6	400	A	gpt4	experts-testing	weighted	0.9841107740365844	0.8984771573604061	0.9369101655983684	0.8984771573604061
bert	6	400	B	gpt4	experts-testing	0	0.9693877551020408	0.5621301775147929	0.7116104868913858	N/A
bert	6	400	B	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	B	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	400	B	gpt4	experts-testing	3	0.12345679012345678	1.0	0.21978021978021975	N/A
bert	6	400	B	gpt4	experts-testing	weighted	0.837873596515124	0.5329949238578681	0.6216242359515046	0.5329949238578681
xgb	6	400	B	gpt4	experts-testing	0	0.9473684210526315	0.9585798816568047	0.9529411764705883	N/A
xgb	6	400	B	gpt4	experts-testing	1	0.25	0.15384615384615385	0.1904761904761905	N/A
xgb	6	400	B	gpt4	experts-testing	2	0.6666666666666666	0.4	0.5	N/A
xgb	6	400	B	gpt4	experts-testing	3	0.6666666666666666	1.0	0.8	N/A
xgb	6	400	B	gpt4	experts-testing	weighted	0.879975955116217	0.8934010152284264	0.8833667477143142	0.8934010152284264
bert	6	400	C	gpt4	experts-testing	0	0.9381443298969072	0.5321637426900585	0.6791044776119403	N/A
bert	6	400	C	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	C	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	400	C	gpt4	experts-testing	3	0.16853932584269662	1.0	0.28846153846153844	N/A
bert	6	400	C	gpt4	experts-testing	weighted	0.8271612705584345	0.5380710659898477	0.6114405520231719	0.5380710659898477
xgb	6	400	C	gpt4	experts-testing	0	0.9754601226993865	0.9298245614035088	0.9520958083832336	N/A
xgb	6	400	C	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	400	C	gpt4	experts-testing	2	0.2	0.3333333333333333	0.25	N/A
xgb	6	400	C	gpt4	experts-testing	3	0.6521739130434783	1.0	0.7894736842105263	N/A
xgb	6	400	C	gpt4	experts-testing	weighted	0.899422790239834	0.8883248730964467	0.8903578096278723	0.8883248730964467
bert	6	400	D	gpt4	experts-testing	0	0.9534883720930233	0.5030674846625767	0.6586345381526104	N/A
bert	6	400	D	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	D	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	400	D	gpt4	experts-testing	3	0.23863636363636365	0.9130434782608695	0.3783783783783784	N/A
bert	6	400	D	gpt4	experts-testing	weighted	0.8167880254558334	0.5228426395939086	0.5891377280283158	0.5228426395939086
xgb	6	400	D	gpt4	experts-testing	0	0.9461077844311377	0.9693251533742331	0.9575757575757576	N/A
xgb	6	400	D	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	400	D	gpt4	experts-testing	2	0.25	0.2	0.22222222222222224	N/A
xgb	6	400	D	gpt4	experts-testing	3	0.85	0.7391304347826086	0.7906976744186046	N/A
xgb	6	400	D	gpt4	experts-testing	weighted	0.8884039028541902	0.8934010152284264	0.8902639903938453	0.8934010152284264
bert	6	400	E	gpt4	experts-testing	0	0.9719626168224299	0.6227544910179641	0.7591240875912408	N/A
bert	6	400	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	E	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	400	E	gpt4	experts-testing	3	0.24	0.9	0.3789473684210526	N/A
bert	6	400	E	gpt4	experts-testing	weighted	0.8483134873570853	0.6192893401015228	0.6819932487114633	0.6192893401015228
xgb	6	400	E	gpt4	experts-testing	0	0.9273743016759777	0.9940119760479041	0.9595375722543353	N/A
xgb	6	400	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	400	E	gpt4	experts-testing	2	0.25	0.25	0.25	N/A
xgb	6	400	E	gpt4	experts-testing	3	0.9285714285714286	0.65	0.7647058823529412	N/A
xgb	6	400	E	gpt4	experts-testing	weighted	0.8854971418848571	0.9137055837563451	0.8961263564138722	0.9137055837563451
bert	6	400	F	gpt4	experts-testing	0	0.9813084112149533	0.5865921787709497	0.7342657342657342	N/A
bert	6	400	F	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	400	F	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	400	F	gpt4	experts-testing	3	0.18055555555555555	0.9285714285714286	0.3023255813953489	N/A
bert	6	400	F	gpt4	experts-testing	weighted	0.904477073021596	0.5989847715736041	0.6886605308279254	0.5989847715736041
xgb	6	400	F	gpt4	experts-testing	0	0.9878048780487805	0.9050279329608939	0.9446064139941691	N/A
xgb	6	400	F	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	400	F	gpt4	experts-testing	2	0.25	0.25	0.25	N/A
xgb	6	400	F	gpt4	experts-testing	3	0.5454545454545454	0.8571428571428571	0.6666666666666665	N/A
xgb	6	400	F	gpt4	experts-testing	weighted	0.9413880040969306	0.8883248730964467	0.9107506671994396	0.8883248730964467
bert	6	800	A	gpt4	experts-testing	0	1.0	0.34146341463414637	0.5090909090909091	N/A
bert	6	800	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	800	A	gpt4	experts-testing	2	0.015625	0.25	0.029411764705882353	N/A
bert	6	800	A	gpt4	experts-testing	3	0.23376623376623376	0.8181818181818182	0.36363636363636365	N/A
bert	6	800	A	gpt4	experts-testing	weighted	0.8589104423495286	0.38071065989847713	0.46501805152148545	0.38071065989847713
xgb	6	800	A	gpt4	experts-testing	0	0.9617834394904459	0.9207317073170732	0.940809968847352	N/A
xgb	6	800	A	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
xgb	6	800	A	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
xgb	6	800	A	gpt4	experts-testing	3	0.8666666666666667	0.5909090909090909	0.7027027027027029	N/A
xgb	6	800	A	gpt4	experts-testing	weighted	0.897457617985278	0.8324873096446701	0.8616867733524122	0.8324873096446701
bert	6	800	B	gpt4	experts-testing	0	0.9886363636363636	0.554140127388535	0.7102040816326531	N/A
bert	6	800	B	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	800	B	gpt4	experts-testing	2	0.044444444444444446	0.14285714285714285	0.06779661016949153	N/A
bert	6	800	B	gpt4	experts-testing	3	0.21875	0.9333333333333333	0.35443037974683544	N/A
bert	6	800	B	gpt4	experts-testing	weighted	0.8077125954981286	0.5228426395939086	0.5978053251517866	0.5228426395939086
xgb	6	800	B	gpt4	experts-testing	0	0.896551724137931	0.9936305732484076	0.9425981873111783	N/A
xgb	6	800	B	gpt4	experts-testing	1	0.2857142857142857	0.18181818181818182	0.2222222222222222	N/A
xgb	6	800	B	gpt4	experts-testing	2	1.0	0.21428571428571427	0.35294117647058826	N/A
xgb	6	800	B	gpt4	experts-testing	3	0.8461538461538461	0.7333333333333333	0.7857142857142856	N/A
xgb	6	800	B	gpt4	experts-testing	weighted	0.8659583021564466	0.8730964467005076	0.8485241147644769	0.8730964467005076
bert	6	800	C	gpt4	experts-testing	0	1.0	0.5057471264367817	0.6717557251908397	N/A
bert	6	800	C	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	800	C	gpt4	experts-testing	2	0.015151515151515152	0.3333333333333333	0.028985507246376812	N/A
bert	6	800	C	gpt4	experts-testing	3	0.3023255813953488	1.0	0.46428571428571425	N/A
bert	6	800	C	gpt4	experts-testing	weighted	0.9034298837745891	0.517766497461929	0.6244069390388809	0.5177664974619289
xgb	6	800	C	gpt4	experts-testing	0	0.9814814814814815	0.9137931034482759	0.9464285714285714	N/A
xgb	6	800	C	gpt4	experts-testing	1	0.25	0.2857142857142857	0.26666666666666666	N/A
xgb	6	800	C	gpt4	experts-testing	2	0.2222222222222222	0.6666666666666666	0.3333333333333333	N/A
xgb	6	800	C	gpt4	experts-testing	3	0.5555555555555556	0.7692307692307693	0.6451612903225806	N/A
xgb	6	800	C	gpt4	experts-testing	weighted	0.9158206429780034	0.8781725888324873	0.8930575374082824	0.8781725888324873
bert	6	800	D	gpt4	experts-testing	0	0.9603960396039604	0.5987654320987654	0.7376425855513308	N/A
bert	6	800	D	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	800	D	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	800	D	gpt4	experts-testing	3	0.19101123595505617	0.9444444444444444	0.3177570093457944	N/A
bert	6	800	D	gpt4	experts-testing	weighted	0.8072201048884904	0.5786802030456852	0.6356229696829436	0.5786802030456852
xgb	6	800	D	gpt4	experts-testing	0	0.9506172839506173	0.9506172839506173	0.9506172839506173	N/A
xgb	6	800	D	gpt4	experts-testing	1	0.3333333333333333	0.25	0.28571428571428575	N/A
xgb	6	800	D	gpt4	experts-testing	2	0.42857142857142855	0.3333333333333333	0.375	N/A
xgb	6	800	D	gpt4	experts-testing	3	0.5454545454545454	0.6666666666666666	0.6	N/A
xgb	6	800	D	gpt4	experts-testing	weighted	0.8646801590964027	0.868020304568528	0.8652828136330675	0.868020304568528
bert	6	800	E	gpt4	experts-testing	0	0.9880952380952381	0.5123456790123457	0.6747967479674798	N/A
bert	6	800	E	gpt4	experts-testing	1	0.0	0.0	0.0	N/A
bert	6	800	E	gpt4	experts-testing	2	0.0	0.0	0.0	N/A
bert	6	800	E	gpt4	experts-testing	3	0.2608695652173913	0.8181818181818182	0.39560439560439564	N/A
bert	6	800	E	gpt4	experts-testing	weighted	0.8416779644985339	0.5126903553299493	0.5990881719493829	0.5126903553299492
xgb	6	800	E	gpt4	experts-testing	0	0.9447852760736196	0.9506172839506173	0.9476923076923076	N/A
xgb	6	800	E	gpt4	experts-testing	1	0.16666666666666666	0.3333333333333333	0.2222222222222222	N/A
xgb	6	800	E	gpt4	experts-testing	2	0.25	0.2857142857142857	0.26666666666666666	N/A
