Source	50	100	200	400	800	1600	3200
kappa_chat_gpt_davinci_vs_experts.pdf	0.8931949744918819	0.9549725654859076	0.918732640139026	0.39770960908519226	0.4015824297753955	0.3958301773665077	0.39946920109463024
kappa_chat_gpt_turbo_vs_experts.pdf	0.8978746692077061	0.9549725654859076	0.9176461941280473	0.32932339958448953	0.3334728963186683	0.3335153669951032	0.3373968696389823
kappa_chat_gpt_gpt4_vs_experts.pdf	0.9610490762027233	0.9549725654859076	0.9571423438918835	0.4650356704534401	0.4706045389465625	0.4670246358891894	0.4723148105302387
kappa_BERT_experts_rated_experts-training_samples_A.pdf	0.04508190256329425	-0.12285818177927199	-0.0668538126360827	0.2022432405394251	0.6544698802242621	0.7271394681648501	N/A
kappa_BERT_experts_rated_experts-training_samples_B.pdf	0.04277167263782555	-0.13109159026409012	-0.06438369384321319	0.548755271693497	0.6420215002749534	N/A	N/A
kappa_BERT_experts_rated_experts-training_samples_C.pdf	0.04125821771575966	-0.06336194551650731	-0.057008819493799434	0.4573825016693839	0.6396903220206331	N/A	N/A
kappa_BERT_experts_rated_experts-training_samples_D.pdf	0.04443371875186641	-0.05438945580792787	-0.06788307140662542	0.23871940021281624	0.6777049197707888	N/A	N/A
kappa_BERT_experts_rated_experts-training_samples_E.pdf	0.04569329851098114	-0.10481563899672386	-0.0633477515205596	0.2128536191073186	0.6247383584570625	N/A	N/A
kappa_BERT_experts_rated_experts-training_samples_F.pdf	0.040858841972227	-0.05899209308886655	-0.058982178085916104	0.511274216265287	0.6302091863615464	N/A	N/A
kappa_BERT_experts_rated_experts-testing_samples_A.pdf	0.07271631679233914	-0.038333863853394545	-0.09406943332234197	0.18619061670109172	0.6292908762420958	0.7346788087619984	N/A
kappa_BERT_experts_rated_experts-testing_samples_B.pdf	0.07332244282483036	-0.07100205051938979	-0.10330208676810027	0.5067640299071947	0.6539289713186529	N/A	N/A
kappa_BERT_experts_rated_experts-testing_samples_C.pdf	0.08189132591204673	-0.008136163845506417	-0.10992671552298461	0.37311638689735116	0.6195957703118725	N/A	N/A
kappa_BERT_experts_rated_experts-testing_samples_D.pdf	0.08394120849210662	-0.01118762726211986	-0.10300612622880756	0.22175732217573219	0.6708173582601025	N/A	N/A
kappa_BERT_experts_rated_experts-testing_samples_E.pdf	0.08560448850972247	-0.05189065313471919	-0.10300612622880756	0.20559452307950776	0.5904722106142917	N/A	N/A
kappa_BERT_experts_rated_experts-testing_samples_F.pdf	0.0675274767504418	-0.053250773993807954	-0.07899418241261591	0.3464840474384059	0.6588254433056775	N/A	N/A
kappa_BERT_experts_rated_davinci-testing_samples_A.pdf	0.04186640344412673	-0.02619431100799119	1.0821147801154396e-05	-0.050369154293143925	0.06200255938711685	0.023401989494209796	N/A
kappa_BERT_experts_rated_davinci-testing_samples_B.pdf	0.02987451350767334	0.0009496821268178968	-0.00020788143753702748	0.0009153264444966558	-0.05825245949959568	N/A	N/A
kappa_BERT_experts_rated_davinci-testing_samples_C.pdf	0.03828403969530603	-0.040862001889118815	0.00047977439006618994	-0.038602743904607495	0.04324599080881819	N/A	N/A
kappa_BERT_experts_rated_davinci-testing_samples_D.pdf	0.03991293475646929	-0.04124151862430492	-0.00018817894930123202	-0.047359971653748056	0.03587979311881673	N/A	N/A
kappa_BERT_experts_rated_davinci-testing_samples_E.pdf	0.039532534013829834	-0.02704794354075246	-6.91907346865861e-05	-0.05045477116108943	0.061887540646932804	N/A	N/A
kappa_BERT_experts_rated_davinci-testing_samples_F.pdf	0.03235022847073221	-0.03968398086457503	-8.875298892263572e-05	-0.029951692618187753	0.09479432770492913	N/A	N/A
kappa_BERT_experts_rated_turbo-testing_samples_A.pdf	0.03213855521266784	-0.02707586857394606	-0.0008759793554458106	-0.035743815561022574	0.07651085288401716	0.03767090680815255	N/A
kappa_BERT_experts_rated_turbo-testing_samples_B.pdf	0.02354806303055812	-0.007199549136189809	-0.0012625233758825072	0.019262884922247814	0.019995940506122745	N/A	N/A
kappa_BERT_experts_rated_turbo-testing_samples_C.pdf	0.030951229306679262	-0.03330212492126128	-0.0002658930015884131	-0.023811859340099994	0.059629467093296085	N/A	N/A
kappa_BERT_experts_rated_turbo-testing_samples_D.pdf	0.03248278826898454	-0.03177011588491774	-0.0007486350937024877	-0.033772865755779424	0.03784958857047149	N/A	N/A
kappa_BERT_experts_rated_turbo-testing_samples_E.pdf	0.0318642173822945	-0.02874306390215242	-0.00037360636792049817	-0.03655102968099744	0.06884014058901944	N/A	N/A
kappa_BERT_experts_rated_turbo-testing_samples_F.pdf	0.030946034532173927	-0.03050321902683839	-0.0009285449606857288	-0.011486156148665438	0.07261533640534767	N/A	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_A.pdf	0.0	0.0	0.0	0.0	0.0	0.0	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_B.pdf	0.0	0.0	0.0	0.0	0.0	N/A	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_C.pdf	0.0	0.0	0.0	0.0	0.0	N/A	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_D.pdf	0.0	0.0	0.0	0.0	0.0	N/A	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_E.pdf	0.0	0.0	0.0	0.0	0.0	N/A	N/A
kappa_BERT_experts_rated_gpt4-testing_samples_F.pdf	0.0	0.0	0.0	0.0	0.0	N/A	N/A
kappa_BERT_davinci_rated_davinci-training_samples_A.pdf	0.029322493653036297	0.19579559492576992	0.33769167339581607	0.5753780571333695	0.6458778792658668	0.6638087796935409	0.770687873541491
